PROVINCE,PRICE,TYPE,YEAR,MONTH,DAY,INFLATION_RATE
اصفهان,97500.0,گوساله,1392,3,21,35.9
يزد,105000.0,گوسفند,1392,3,21,35.9
يزد,92500.0,گوساله,1392,3,21,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,21,35.9
خراسان رضوی,102500.0,گوساله,1392,3,21,35.9
فارس,107500.0,گوسفند,1392,3,21,35.9
فارس,100000.0,گوساله,1392,3,21,35.9
تهران,100000.0,گوسفند,1392,4,16,37.5
تهران,91000.0,گوساله,1392,4,16,37.5
اصفهان,97500.0,گوسفند,1392,4,16,37.5
اصفهان,97500.0,گوساله,1392,4,16,37.5
يزد,105000.0,گوسفند,1392,4,16,37.5
يزد,92500.0,گوساله,1392,4,16,37.5
خراسان رضوی,104500.0,گوسفند,1392,4,16,37.5
خراسان رضوی,97500.0,گوساله,1392,4,16,37.5
فارس,107500.0,گوسفند,1392,4,16,37.5
فارس,100000.0,گوساله,1392,4,16,37.5
تهران,102500.0,گوسفند,1392,4,8,37.5
تهران,97500.0,گوساله,1392,4,8,37.5
اصفهان,100000.0,گوسفند,1392,4,8,37.5
اصفهان,100000.0,گوساله,1392,4,8,37.5
يزد,105000.0,گوسفند,1392,4,8,37.5
يزد,92500.0,گوساله,1392,4,8,37.5
خراسان رضوی,105000.0,گوسفند,1392,4,8,37.5
خراسان رضوی,102500.0,گوساله,1392,4,8,37.5
فارس,107500.0,گوسفند,1392,4,8,37.5
فارس,100000.0,گوساله,1392,4,8,37.5
تهران,107500.0,گوسفند,1392,3,18,35.9
تهران,97500.0,گوساله,1392,3,18,35.9
اصفهان,100000.0,گوسفند,1392,3,18,35.9
اصفهان,102500.0,گوساله,1392,3,18,35.9
يزد,105000.0,گوسفند,1392,3,18,35.9
يزد,87500.0,گوساله,1392,3,18,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,18,35.9
خراسان رضوی,102500.0,گوساله,1392,3,18,35.9
فارس,107500.0,گوسفند,1392,3,18,35.9
فارس,97500.0,گوساله,1392,3,18,35.9
تهران,102500.0,گوسفند,1392,3,13,35.9
تهران,105000.0,گوساله,1392,3,13,35.9
اصفهان,100000.0,گوسفند,1392,3,13,35.9
اصفهان,97500.0,گوساله,1392,3,13,35.9
يزد,105000.0,گوسفند,1392,3,13,35.9
يزد,97500.0,گوساله,1392,3,13,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,13,35.9
خراسان رضوی,102500.0,گوساله,1392,3,13,35.9
فارس,105000.0,گوسفند,1392,3,13,35.9
فارس,100000.0,گوساله,1392,3,13,35.9
تهران,105000.0,گوسفند,1392,4,4,37.5
تهران,100000.0,گوساله,1392,4,4,37.5
اصفهان,100000.0,گوسفند,1392,4,4,37.5
اصفهان,100000.0,گوساله,1392,4,4,37.5
يزد,105000.0,گوسفند,1392,4,4,37.5
يزد,92500.0,گوساله,1392,4,4,37.5
خراسان رضوی,105000.0,گوسفند,1392,4,4,37.5
خراسان رضوی,102500.0,گوساله,1392,4,4,37.5
فارس,107500.0,گوسفند,1392,4,4,37.5
فارس,100000.0,گوساله,1392,4,4,37.5
تهران,102500.0,گوسفند,1392,4,9,37.5
تهران,97500.0,گوساله,1392,4,9,37.5
اصفهان,100000.0,گوسفند,1392,4,9,37.5
اصفهان,100000.0,گوساله,1392,4,9,37.5
يزد,105000.0,گوسفند,1392,4,9,37.5
يزد,92500.0,گوساله,1392,4,9,37.5
خراسان رضوی,105000.0,گوسفند,1392,4,9,37.5
خراسان رضوی,102500.0,گوساله,1392,4,9,37.5
فارس,107500.0,گوسفند,1392,4,9,37.5
فارس,100000.0,گوساله,1392,4,9,37.5
تهران,107500.0,گوسفند,1392,3,26,35.9
تهران,97500.0,گوساله,1392,3,26,35.9
اصفهان,100000.0,گوسفند,1392,3,26,35.9
اصفهان,97500.0,گوساله,1392,3,26,35.9
يزد,105000.0,گوسفند,1392,3,26,35.9
يزد,92500.0,گوساله,1392,3,26,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,26,35.9
خراسان رضوی,102500.0,گوساله,1392,3,26,35.9
فارس,107500.0,گوسفند,1392,3,26,35.9
فارس,100000.0,گوساله,1392,3,26,35.9
تهران,100000.0,گوسفند,1392,4,17,37.5
تهران,91000.0,گوساله,1392,4,17,37.5
اصفهان,97500.0,گوسفند,1392,4,17,37.5
اصفهان,97500.0,گوساله,1392,4,17,37.5
يزد,105000.0,گوسفند,1392,4,17,37.5
يزد,92500.0,گوساله,1392,4,17,37.5
خراسان رضوی,104500.0,گوسفند,1392,4,17,37.5
خراسان رضوی,97500.0,گوساله,1392,4,17,37.5
فارس,107500.0,گوسفند,1392,4,17,37.5
فارس,100000.0,گوساله,1392,4,17,37.5
تهران,100000.0,گوسفند,1392,4,11,37.5
تهران,91000.0,گوساله,1392,4,11,37.5
اصفهان,97500.0,گوسفند,1392,4,11,37.5
اصفهان,97500.0,گوساله,1392,4,11,37.5
يزد,105000.0,گوسفند,1392,4,11,37.5
يزد,92500.0,گوساله,1392,4,11,37.5
خراسان رضوی,104500.0,گوسفند,1392,4,11,37.5
خراسان رضوی,97500.0,گوساله,1392,4,11,37.5
فارس,107500.0,گوسفند,1392,4,11,37.5
فارس,100000.0,گوساله,1392,4,11,37.5
تهران,102500.0,گوسفند,1392,4,10,37.5
تهران,97500.0,گوساله,1392,4,10,37.5
اصفهان,100000.0,گوسفند,1392,4,10,37.5
اصفهان,100000.0,گوساله,1392,4,10,37.5
يزد,105000.0,گوسفند,1392,4,10,37.5
يزد,92500.0,گوساله,1392,4,10,37.5
خراسان رضوی,105000.0,گوسفند,1392,4,10,37.5
خراسان رضوی,102500.0,گوساله,1392,4,10,37.5
فارس,107500.0,گوسفند,1392,4,10,37.5
فارس,100000.0,گوساله,1392,4,10,37.5
تهران,104000.0,گوسفند,1392,4,26,37.5
تهران,92500.0,گوساله,1392,4,26,37.5
اصفهان,100000.0,گوسفند,1392,4,26,37.5
اصفهان,96500.0,گوساله,1392,4,26,37.5
يزد,105000.0,گوسفند,1392,4,26,37.5
يزد,92500.0,گوساله,1392,4,26,37.5
خراسان رضوی,104500.0,گوسفند,1392,4,26,37.5
خراسان رضوی,97500.0,گوساله,1392,4,26,37.5
فارس,111000.0,گوسفند,1392,4,26,37.5
فارس,97500.0,گوساله,1392,4,26,37.5
تهران,107500.0,گوسفند,1392,3,27,35.9
تهران,100000.0,گوساله,1392,3,27,35.9
اصفهان,100000.0,گوسفند,1392,3,27,35.9
اصفهان,100000.0,گوساله,1392,3,27,35.9
يزد,105000.0,گوسفند,1392,3,27,35.9
يزد,92500.0,گوساله,1392,3,27,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,27,35.9
خراسان رضوی,102500.0,گوساله,1392,3,27,35.9
فارس,107500.0,گوسفند,1392,3,27,35.9
فارس,100000.0,گوساله,1392,3,27,35.9
تهران,107500.0,گوسفند,1392,3,29,35.9
تهران,100000.0,گوساله,1392,3,29,35.9
اصفهان,100000.0,گوسفند,1392,3,29,35.9
اصفهان,100000.0,گوساله,1392,3,29,35.9
يزد,105000.0,گوسفند,1392,3,29,35.9
يزد,92500.0,گوساله,1392,3,29,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,29,35.9
خراسان رضوی,102500.0,گوساله,1392,3,29,35.9
فارس,107500.0,گوسفند,1392,3,29,35.9
فارس,100000.0,گوساله,1392,3,29,35.9
تهران,107500.0,گوسفند,1392,3,20,35.9
تهران,97500.0,گوساله,1392,3,20,35.9
اصفهان,100000.0,گوسفند,1392,3,20,35.9
اصفهان,102500.0,گوساله,1392,3,20,35.9
يزد,105000.0,گوسفند,1392,3,20,35.9
يزد,87500.0,گوساله,1392,3,20,35.9
خراسان رضوی,105000.0,گوسفند,1392,3,20,35.9
خراسان رضوی,102500.0,گوساله,1392,3,20,35.9
فارس,107500.0,گوسفند,1392,3,20,35.9
فارس,97500.0,گوساله,1392,3,20,35.9
تهران,100000.0,گوسفند,1392,4,12,37.5
تهران,91000.0,گوساله,1392,4,12,37.5
اصفهان,97500.0,گوسفند,1392,4,12,37.5
اصفهان,97500.0,گوساله,1392,4,12,37.5
يزد,105000.0,گوسفند,1392,4,12,37.5
يزد,92500.0,گوساله,1392,4,12,37.5
خراسان رضوی,104500.0,گوسفند,1392,4,12,37.5
خراسان رضوی,97500.0,گوساله,1392,4,12,37.5
فارس,107500.0,گوسفند,1392,4,12,37.5
فارس,100000.0,گوساله,1392,4,12,37.5
تهران,105000.0,گوسفند,1392,4,5,37.5
تهران,100000.0,گوساله,1392,4,5,37.5
اصفهان,100000.0,گوسفند,1392,4,5,37.5
اصفهان,100000.0,گوساله,1392,4,5,37.5
يزد,105000.0,گوسفند,1392,4,5,37.5
يزد,92500.0,گوساله,1392,4,5,37.5
خراسان رضوی,105000.0,گوسفند,1392,4,5,37.5
خراسان رضوی,102500.0,گوساله,1392,4,5,37.5
فارس,107500.0,گوسفند,1392,4,5,37.5
فارس,100000.0,گوساله,1392,4,5,37.5
تهران,103500.0,گوسفند,1392,5,1,39
تهران,92500.0,گوساله,1392,5,1,39
اصفهان,100000.0,گوسفند,1392,5,1,39
اصفهان,96500.0,گوساله,1392,5,1,39
يزد,112500.0,گوسفند,1392,5,1,39
يزد,92500.0,گوساله,1392,5,1,39
خراسان رضوی,108500.0,گوسفند,1392,5,1,39
خراسان رضوی,97500.0,گوساله,1392,5,1,39
فارس,111000.0,گوسفند,1392,5,1,39
فارس,97500.0,گوساله,1392,5,1,39
تهران,104000.0,گوسفند,1392,4,29,37.5
تهران,92500.0,گوساله,1392,4,29,37.5
اصفهان,100000.0,گوسفند,1392,4,29,37.5
اصفهان,96500.0,گوساله,1392,4,29,37.5
يزد,112500.0,گوسفند,1392,4,29,37.5
يزد,92500.0,گوساله,1392,4,29,37.5
خراسان رضوی,108500.0,گوسفند,1392,4,29,37.5
خراسان رضوی,97500.0,گوساله,1392,4,29,37.5
فارس,111000.0,گوسفند,1392,4,29,37.5
فارس,97500.0,گوساله,1392,4,29,37.5
تهران,104000.0,گوسفند,1392,4,30,37.5
تهران,92500.0,گوساله,1392,4,30,37.5
اصفهان,100000.0,گوسفند,1392,4,30,37.5
اصفهان,96500.0,گوساله,1392,4,30,37.5
يزد,112500.0,گوسفند,1392,4,30,37.5
يزد,92500.0,گوساله,1392,4,30,37.5
خراسان رضوی,108500.0,گوسفند,1392,4,30,37.5
خراسان رضوی,97500.0,گوساله,1392,4,30,37.5
فارس,111000.0,گوسفند,1392,4,30,37.5
فارس,97500.0,گوساله,1392,4,30,37.5
تهران,103500.0,گوسفند,1392,5,6,39
تهران,92500.0,گوساله,1392,5,6,39
اصفهان,100000.0,گوسفند,1392,5,6,39
اصفهان,96500.0,گوساله,1392,5,6,39
يزد,112500.0,گوسفند,1392,5,6,39
يزد,97500.0,گوساله,1392,5,6,39
خراسان رضوی,107500.0,گوسفند,1392,5,6,39
خراسان رضوی,97500.0,گوساله,1392,5,6,39
فارس,111000.0,گوسفند,1392,5,6,39
فارس,97500.0,گوساله,1392,5,6,39
تهران,103500.0,گوسفند,1392,4,31,37.5
تهران,92500.0,گوساله,1392,4,31,37.5
اصفهان,100000.0,گوسفند,1392,4,31,37.5
اصفهان,96500.0,گوساله,1392,4,31,37.5
يزد,112500.0,گوسفند,1392,4,31,37.5
يزد,92500.0,گوساله,1392,4,31,37.5
خراسان رضوی,108500.0,گوسفند,1392,4,31,37.5
خراسان رضوی,97500.0,گوساله,1392,4,31,37.5
فارس,111000.0,گوسفند,1392,4,31,37.5
فارس,97500.0,گوساله,1392,4,31,37.5
تهران,103500.0,گوسفند,1392,5,2,39
تهران,92500.0,گوساله,1392,5,2,39
اصفهان,100000.0,گوسفند,1392,5,2,39
اصفهان,96500.0,گوساله,1392,5,2,39
يزد,112500.0,گوسفند,1392,5,2,39
يزد,97500.0,گوساله,1392,5,2,39
خراسان رضوی,107500.0,گوسفند,1392,5,2,39
خراسان رضوی,97500.0,گوساله,1392,5,2,39
فارس,111000.0,گوسفند,1392,5,2,39
فارس,97500.0,گوساله,1392,5,2,39
تهران,97500.0,گوسفند,1392,5,15,39
تهران,97500.0,گوساله,1392,5,15,39
اصفهان,100000.0,گوسفند,1392,5,15,39
اصفهان,97500.0,گوساله,1392,5,15,39
يزد,111000.0,گوسفند,1392,5,15,39
يزد,97500.0,گوساله,1392,5,15,39
خراسان رضوی,107500.0,گوسفند,1392,5,15,39
خراسان رضوی,107500.0,گوساله,1392,5,15,39
فارس,107500.0,گوسفند,1392,5,15,39
فارس,92500.0,گوساله,1392,5,15,39
تهران,103500.0,گوسفند,1392,5,5,39
تهران,92500.0,گوساله,1392,5,5,39
اصفهان,100000.0,گوسفند,1392,5,5,39
اصفهان,96500.0,گوساله,1392,5,5,39
يزد,112500.0,گوسفند,1392,5,5,39
يزد,97500.0,گوساله,1392,5,5,39
خراسان رضوی,107500.0,گوسفند,1392,5,5,39
خراسان رضوی,97500.0,گوساله,1392,5,5,39
فارس,111000.0,گوسفند,1392,5,5,39
فارس,97500.0,گوساله,1392,5,5,39
تهران,107500.0,گوسفند,1392,6,9,40.1
تهران,97500.0,گوساله,1392,6,9,40.1
اصفهان,107500.0,گوسفند,1392,6,9,40.1
اصفهان,98500.0,گوساله,1392,6,9,40.1
يزد,112500.0,گوسفند,1392,6,9,40.1
يزد,97500.0,گوساله,1392,6,9,40.1
خراسان رضوی,105000.0,گوسفند,1392,6,9,40.1
خراسان رضوی,97500.0,گوساله,1392,6,9,40.1
فارس,107500.0,گوسفند,1392,6,9,40.1
فارس,97500.0,گوساله,1392,6,9,40.1
تهران,103000.0,گوسفند,1392,5,23,39
تهران,97500.0,گوساله,1392,5,23,39
اصفهان,102500.0,گوسفند,1392,5,23,39
اصفهان,97500.0,گوساله,1392,5,23,39
يزد,111000.0,گوسفند,1392,5,23,39
يزد,97500.0,گوساله,1392,5,23,39
خراسان رضوی,107500.0,گوسفند,1392,5,23,39
خراسان رضوی,107500.0,گوساله,1392,5,23,39
فارس,107500.0,گوسفند,1392,5,23,39
فارس,97500.0,گوساله,1392,5,23,39
تهران,107500.0,گوسفند,1392,6,25,40.1
تهران,105000.0,گوساله,1392,6,25,40.1
اصفهان,107500.0,گوسفند,1392,6,25,40.1
اصفهان,98500.0,گوساله,1392,6,25,40.1
يزد,112500.0,گوسفند,1392,6,25,40.1
يزد,97500.0,گوساله,1392,6,25,40.1
خراسان رضوی,105000.0,گوسفند,1392,6,25,40.1
خراسان رضوی,97500.0,گوساله,1392,6,25,40.1
فارس,107500.0,گوسفند,1392,6,25,40.1
فارس,97500.0,گوساله,1392,6,25,40.1
تهران,107500.0,گوسفند,1392,6,20,40.1
تهران,100500.0,گوساله,1392,6,20,40.1
اصفهان,107500.0,گوسفند,1392,6,20,40.1
اصفهان,98500.0,گوساله,1392,6,20,40.1
يزد,112500.0,گوسفند,1392,6,20,40.1
يزد,97500.0,گوساله,1392,6,20,40.1
خراسان رضوی,105000.0,گوسفند,1392,6,20,40.1
خراسان رضوی,97500.0,گوساله,1392,6,20,40.1
فارس,107500.0,گوسفند,1392,6,20,40.1
فارس,97500.0,گوساله,1392,6,20,40.1
تهران,103000.0,گوسفند,1392,5,20,39
تهران,97500.0,گوساله,1392,5,20,39
اصفهان,102500.0,گوسفند,1392,5,20,39
اصفهان,97500.0,گوساله,1392,5,20,39
يزد,111000.0,گوسفند,1392,5,20,39
يزد,97500.0,گوساله,1392,5,20,39
خراسان رضوی,107500.0,گوسفند,1392,5,20,39
خراسان رضوی,107500.0,گوساله,1392,5,20,39
فارس,107500.0,گوسفند,1392,5,20,39
فارس,92500.0,گوساله,1392,5,20,39
تهران,107500.0,گوسفند,1392,6,13,40.1
تهران,97500.0,گوساله,1392,6,13,40.1
اصفهان,107500.0,گوسفند,1392,6,13,40.1
اصفهان,98500.0,گوساله,1392,6,13,40.1
يزد,112500.0,گوسفند,1392,6,13,40.1
يزد,97500.0,گوساله,1392,6,13,40.1
خراسان رضوی,105000.0,گوسفند,1392,6,13,40.1
خراسان رضوی,97500.0,گوساله,1392,6,13,40.1
فارس,107500.0,گوسفند,1392,6,13,40.1
فارس,97500.0,گوساله,1392,6,13,40.1
تهران,103500.0,گوسفند,1392,6,2,40.1
تهران,95000.0,گوساله,1392,6,2,40.1
اصفهان,102500.0,گوسفند,1392,6,2,40.1
اصفهان,97500.0,گوساله,1392,6,2,40.1
يزد,111000.0,گوسفند,1392,6,2,40.1
يزد,97500.0,گوساله,1392,6,2,40.1
خراسان رضوی,102500.0,گوسفند,1392,6,2,40.1
خراسان رضوی,97500.0,گوساله,1392,6,2,40.1
فارس,107500.0,گوسفند,1392,6,2,40.1
فارس,97500.0,گوساله,1392,6,2,40.1
تهران,102500.0,گوسفند,1392,5,28,39
تهران,92500.0,گوساله,1392,5,28,39
اصفهان,102500.0,گوسفند,1392,5,28,39
اصفهان,97500.0,گوساله,1392,5,28,39
يزد,111000.0,گوسفند,1392,5,28,39
يزد,97500.0,گوساله,1392,5,28,39
خراسان رضوی,102500.0,گوسفند,1392,5,28,39
خراسان رضوی,97500.0,گوساله,1392,5,28,39
فارس,107500.0,گوسفند,1392,5,28,39
فارس,97500.0,گوساله,1392,5,28,39
تهران,103000.0,گوسفند,1392,5,22,39
تهران,97500.0,گوساله,1392,5,22,39
اصفهان,102500.0,گوسفند,1392,5,22,39
اصفهان,97500.0,گوساله,1392,5,22,39
يزد,111000.0,گوسفند,1392,5,22,39
يزد,97500.0,گوساله,1392,5,22,39
خراسان رضوی,107500.0,گوسفند,1392,5,22,39
خراسان رضوی,107500.0,گوساله,1392,5,22,39
فارس,107500.0,گوسفند,1392,5,22,39
فارس,97500.0,گوساله,1392,5,22,39
تهران,97500.0,گوسفند,1392,5,13,39
تهران,97500.0,گوساله,1392,5,13,39
اصفهان,100000.0,گوسفند,1392,5,13,39
اصفهان,97500.0,گوساله,1392,5,13,39
يزد,111000.0,گوسفند,1392,5,13,39
يزد,97500.0,گوساله,1392,5,13,39
خراسان رضوی,107500.0,گوسفند,1392,5,13,39
خراسان رضوی,107500.0,گوساله,1392,5,13,39
فارس,107500.0,گوسفند,1392,5,13,39
فارس,92500.0,گوساله,1392,5,13,39
تهران,97500.0,گوسفند,1392,5,14,39
تهران,97500.0,گوساله,1392,5,14,39
اصفهان,100000.0,گوسفند,1392,5,14,39
اصفهان,97500.0,گوساله,1392,5,14,39
يزد,111000.0,گوسفند,1392,5,14,39
يزد,97500.0,گوساله,1392,5,14,39
خراسان رضوی,107500.0,گوسفند,1392,5,14,39
خراسان رضوی,107500.0,گوساله,1392,5,14,39
فارس,107500.0,گوسفند,1392,5,14,39
فارس,92500.0,گوساله,1392,5,14,39
تهران,102500.0,گوسفند,1392,5,27,39
تهران,92500.0,گوساله,1392,5,27,39
اصفهان,102500.0,گوسفند,1392,5,27,39
اصفهان,97500.0,گوساله,1392,5,27,39
يزد,111000.0,گوسفند,1392,5,27,39
يزد,97500.0,گوساله,1392,5,27,39
خراسان رضوی,102500.0,گوسفند,1392,5,27,39
خراسان رضوی,97500.0,گوساله,1392,5,27,39
فارس,107500.0,گوسفند,1392,5,27,39
فارس,97500.0,گوساله,1392,5,27,39
تهران,107500.0,گوسفند,1392,6,16,40.1
تهران,97500.0,گوساله,1392,6,16,40.1
اصفهان,107500.0,گوسفند,1392,6,16,40.1
اصفهان,98500.0,گوساله,1392,6,16,40.1
يزد,112500.0,گوسفند,1392,6,16,40.1
يزد,97500.0,گوساله,1392,6,16,40.1
خراسان رضوی,105000.0,گوسفند,1392,6,16,40.1
خراسان رضوی,97500.0,گوساله,1392,6,16,40.1
فارس,107500.0,گوسفند,1392,6,16,40.1
فارس,97500.0,گوساله,1392,6,16,40.1
تهران,97500.0,گوسفند,1392,5,16,39
تهران,97500.0,گوساله,1392,5,16,39
اصفهان,100000.0,گوسفند,1392,5,16,39
اصفهان,97500.0,گوساله,1392,5,16,39
يزد,111000.0,گوسفند,1392,5,16,39
يزد,97500.0,گوساله,1392,5,16,39
خراسان رضوی,107500.0,گوسفند,1392,5,16,39
خراسان رضوی,107500.0,گوساله,1392,5,16,39
فارس,107500.0,گوسفند,1392,5,16,39
فارس,92500.0,گوساله,1392,5,16,39
تهران,97500.0,گوسفند,1392,5,12,39
تهران,97500.0,گوساله,1392,5,12,39
اصفهان,100000.0,گوسفند,1392,5,12,39
اصفهان,96500.0,گوساله,1392,5,12,39
يزد,112500.0,گوسفند,1392,5,12,39
يزد,97500.0,گوساله,1392,5,12,39
خراسان رضوی,107500.0,گوسفند,1392,5,12,39
خراسان رضوی,97500.0,گوساله,1392,5,12,39
فارس,107500.0,گوسفند,1392,5,12,39
فارس,92500.0,گوساله,1392,5,12,39
تهران,103500.0,گوسفند,1392,5,7,39
تهران,92500.0,گوساله,1392,5,7,39
اصفهان,100000.0,گوسفند,1392,5,7,39
اصفهان,96500.0,گوساله,1392,5,7,39
يزد,112500.0,گوسفند,1392,5,7,39
يزد,97500.0,گوساله,1392,5,7,39
